minute,avg_date,avg_depth,avg_temp,avg_sal
2021-01-15T13:38:00Z,2021-01-15T13:37:55Z,0.3655,29.78333333333333,32.94034361166667
2021-01-15T13:39:00Z,2021-01-15T13:38:55Z,0.397,29.711666666666666,32.91629121333333
2021-01-15T13:40:00Z,2021-01-15T13:39:55Z,0.4028333333333333,29.858333333333334,33.359272915
2021-01-15T13:41:00Z,2021-01-15T13:40:55Z,0.37633333333333335,30.096666666666668,33.642414865
2021-01-15T13:42:00Z,2021-01-15T13:41:55Z,0.3963333333333333,30.346666666666668,33.544828966666664
2021-01-15T13:43:00Z,2021-01-15T13:42:55Z,0.3953333333333333,30.481666666666666,33.482131663333334
2021-01-15T13:44:00Z,2021-01-15T13:43:55Z,0.39816666666666667,30.87,33.359778045
2021-01-15T13:45:00Z,2021-01-15T13:44:55Z,0.3968333333333333,31.141666666666666,33.240052555
2021-01-15T13:46:00Z,2021-01-15T13:45:55Z,0.4135,31.291666666666664,33.16900144666667
2021-01-15T13:47:00Z,2021-01-15T13:46:55Z,0.399,31.471666666666668,33.082037236666665
2021-01-15T13:48:00Z,2021-01-15T13:47:55Z,0.3798333333333333,31.468333333333334,32.885935333333336
2021-01-15T13:49:00Z,2021-01-15T13:48:55Z,0.39949999999999997,31.78666666666667,32.599538628333335
2021-01-15T13:50:00Z,2021-01-15T13:49:55Z,0.391,31.818333333333335,32.522251510000004
2021-01-15T13:51:00Z,2021-01-15T13:50:55Z,0.37683333333333335,31.851666666666667,32.49355897
2021-01-15T13:52:00Z,2021-01-15T13:51:55Z,0.41883333333333334,31.89,32.43675389166667
2021-01-15T13:53:00Z,2021-01-15T13:52:30Z,0.415,31.93,32.41334194
